contig_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
k127_846534,6.20845444e+00,2.24576297e+00,-6.27188430e-01,1.59592865e+00,-6.57142557e-01,-2.81889659e-01,-2.76301170e-01,2.13869279e-01,4.14104306e-02,-1.12759536e-01,3.93495987e-01,3.97843271e-01,9.36950620e-01,-9.64046340e-02,8.69272074e-01,7.37787164e-02,4.44670714e-02,1.00508747e+00,-4.10229653e-01,-7.92754471e-01,-6.26735950e-01,-2.73766724e-01,-3.42864392e-02,-2.24436392e-01,1.02153709e-01,-5.06467967e-01,1.40320398e-01,-8.34411738e-01,2.68941651e-01,-2.38888789e-01,-1.79238523e-01,-7.35641831e-01,2.43316036e-01,2.82144068e-01,2.65512609e-01
k127_1418899,-4.51137926e+00,-1.58381714e+00,-1.92583438e+00,-1.94098609e-01,-6.44078729e-01,-2.19499168e-02,2.88781192e-01,1.30324448e-01,9.10409486e-01,5.93378746e-02,4.24622343e-01,-3.09919133e-01,9.43724187e-02,-5.28356771e-02,2.62783019e-01,1.31016698e-01,-7.10222082e-02,6.57389430e-02,8.42157648e-03,-1.74656432e-01,-1.65033135e-01,-6.35344930e-02,-2.26155987e-02,-4.07054431e-02,-3.53147821e-01,4.97627682e-01,-2.23066616e-01,-3.46774535e-01,-1.86231731e-01,-1.25854286e-02,1.18099670e-01,-1.76726687e-02,1.71730242e-01,-2.02659043e-01,-7.44351450e-02
k127_1122162,-4.49765093e+00,-2.21950402e+00,-2.99683763e-01,-3.15559194e-01,2.05258502e+00,5.61652463e-01,-4.83593094e-01,2.44088694e+00,3.48893962e-01,1.80426725e-01,8.20099997e-01,-8.77634094e-01,6.53871958e-01,-8.66420234e-01,-4.16529497e-01,8.20164531e-01,1.03904396e+00,-1.99428954e-01,-8.27293999e-01,1.04998003e+00,4.70283109e-01,1.07354708e+00,-1.22443212e-01,6.57078708e-02,-3.09754203e-01,1.18105631e-01,-3.22420579e-01,6.64261447e-01,3.50073409e-01,-6.11899687e-02,8.01761657e-01,3.58876113e-03,9.66128988e-01,3.79413399e-01,-6.76512477e-01
k127_3397957,4.40848878e+00,-2.45244896e+00,1.05886177e+00,-5.72238449e-01,6.12231673e-01,8.46774397e-01,3.70300517e-01,1.71793216e+00,-1.00152231e+00,7.43546345e-02,8.72235789e-01,-1.83328559e-01,8.99509126e-01,1.49820882e+00,-1.22910043e+00,9.01911695e-01,-7.55012098e-01,1.07097530e-01,6.42505066e-01,2.71328867e-01,-1.39005807e-01,1.09089815e+00,6.03376175e-01,-1.08825147e+00,8.37351134e-01,9.91442572e-01,3.60430432e-01,-2.87722023e-01,1.31096174e-01,9.14917370e-02,-8.17131816e-01,1.69866648e-01,-3.53366740e-02,-3.76037304e-01,5.95349829e-01
k127_4380015,3.64906206e+00,-2.93365962e+00,9.81311319e-01,2.98842783e-01,1.60209074e+00,-1.31287133e+00,-7.06734822e-01,-5.49190978e-01,1.06301068e+00,-6.76682896e-02,1.46381441e-01,-3.24979822e-01,7.81956773e-01,-4.80911846e-01,3.33712216e-01,2.45494109e-01,-1.62558308e-01,-1.76352575e-01,4.06954277e-01,-5.87790967e-01,1.35604753e-01,-1.90974546e-02,-2.40843313e-01,-3.04316168e-01,-3.53048761e-01,-7.18713068e-01,2.51743856e-01,-2.94927083e-01,2.08922469e-01,2.62542921e-01,4.75728310e-01,2.16895082e-01,-2.88607504e-01,-1.59450509e-01,1.83024881e-01
k127_3738770,7.00326881e+00,3.05764493e+00,-1.16025886e+00,5.92392892e-01,-4.28841124e-01,2.29759715e-01,-9.08849585e-01,1.86416637e+00,7.40377545e-01,4.56297276e-01,-9.90993291e-01,-3.79396357e-01,3.49017529e-01,1.19082963e+00,7.54962947e-01,6.56079862e-02,4.48049718e-01,-6.77752132e-02,5.33655336e-01,6.73398267e-01,5.63143009e-01,-5.85454283e-01,-2.99520662e-01,2.19205757e-01,-4.88231066e-01,1.20362616e-01,-2.75363139e-01,-3.82977394e-01,-5.00052452e-01,1.00925090e-01,3.52042541e-02,6.71014890e-01,4.66080023e-01,-7.10233853e-01,-7.87269548e-01
k127_1167894,-6.21352544e+00,9.78792233e-02,-7.15557447e-01,3.60543954e-01,5.07321191e-01,-1.31653357e+00,4.30922643e-01,2.74926423e-01,3.48409916e-01,-7.38496722e-01,1.93219101e-01,3.69159998e-01,-3.69622164e-01,-1.68585462e-03,4.20287744e-01,-4.04224003e-01,-7.86528854e-02,5.46774615e-01,1.22507838e-01,-5.64103013e-01,-5.26492582e-01,8.37019460e-04,-6.57788575e-01,1.11786272e-01,-1.69733622e-01,-3.95353954e-01,-1.51550784e-01,-2.45253226e-01,2.17524241e-01,5.58691270e-02,3.35243814e-02,1.46859089e-01,-1.51022058e-01,4.54959745e-01,-1.38307687e-02
k127_3502698,5.34307802e+00,-3.12247359e+00,1.13521187e+00,2.12679269e-01,1.00660347e+00,-3.24053809e-01,1.18004409e-01,-1.46431357e+00,2.19478535e-01,2.23804296e-01,1.53917539e-01,1.37700737e-03,-5.23032912e-01,-1.06687597e+00,-1.79601655e-01,-2.27924084e-01,-2.52359386e-01,-6.88954216e-01,1.19809877e-01,-4.02974099e-01,1.09359419e-01,3.66870977e-01,5.26143498e-01,4.70339766e-02,3.52913892e-03,-3.34184897e-01,1.16195087e-01,-2.57254605e-01,6.61596294e-02,8.63340066e-02,2.88336385e-01,4.47666681e-01,-2.92044110e-01,2.69085678e-01,-1.08881855e+00
k127_2932534,1.19141421e+01,3.40088205e+00,1.06246450e+00,-4.34447842e-01,-5.65756189e-02,-1.95170553e-01,9.88819516e-01,7.02839053e-01,5.69826247e-01,3.56201797e-01,1.65396939e-01,5.22148433e-01,2.41841321e-01,3.35950267e-01,1.99390250e-01,6.32237263e-01,1.70287680e-01,5.05004190e-01,9.03034483e-02,1.24852064e-01,-2.17621344e-01,-1.95415220e-01,3.93235504e-02,-3.75894378e-01,-3.25058811e-02,-4.29635171e-01,3.76917296e-01,-7.68606456e-02,-4.86195065e-01,1.61587654e-01,3.06285387e-01,4.62759481e-01,1.75021660e-01,-3.60928721e-01,-4.22445697e-01
k127_1602443,5.48921226e+00,-2.90940615e+00,9.94606142e-01,-4.56213083e-01,1.02962952e+00,-1.24466144e-02,3.10239592e-01,-5.56486211e-01,-1.23115771e-01,2.94867044e-01,1.22605025e-01,-2.38908117e-01,-1.04199087e+00,-8.16897903e-02,-4.36326420e-01,-4.10946640e-01,5.38672420e-01,-1.84562571e-01,-1.67828414e-01,3.60391776e-01,5.42809670e-01,6.57544574e-01,-8.06652067e-03,7.36203790e-01,2.91763892e-01,2.00628726e-01,-9.18618181e-01,-9.25796810e-02,-6.34519175e-01,-2.54472082e-01,4.06548913e-01,2.53325237e-01,-7.39427329e-01,1.05748588e+00,-4.40543312e-01
k127_3067691,3.85572232e-01,-2.77348658e+00,-2.60380541e+00,7.71635969e-02,2.54167060e-01,4.88138677e-01,-1.19272880e-01,-6.42526221e-01,1.07089525e-01,7.43644648e-01,-4.88963072e-01,2.74594035e-01,-1.69105204e-01,-4.75596599e-01,-1.02829889e+00,-2.84477618e-01,-5.10981412e-02,4.46709391e-01,-2.71391214e-01,-9.46982983e-02,-3.61457549e-01,-3.47196926e-01,-5.60225174e-04,1.02471162e-01,3.99794693e-01,-3.62894342e-01,-4.63940883e-01,5.47081751e-01,-9.86181880e-02,4.97784736e-02,-1.14737333e-01,6.09980755e-01,-1.27262388e-01,-1.04346724e-01,-2.00947472e-01
k127_3156698,1.49729694e+00,-2.45895754e+00,1.42625531e+00,-1.17425275e-01,-7.79075689e-01,-2.68124745e+00,-1.52500112e+00,-3.46119302e-01,-3.80329273e-01,5.69214453e-01,1.37889570e+00,8.82483419e-01,-4.61763458e-01,5.74585285e-01,-2.01461704e-01,-8.33361263e-02,-2.54429525e-01,-3.51231981e-01,1.98625948e-01,1.61631140e-01,7.22329072e-02,-3.84293443e-01,2.03007322e-02,6.69869745e-01,5.41952449e-01,9.32069132e-01,1.87849876e-01,1.94312486e-01,6.32341892e-02,7.96066771e-01,-3.61060053e-01,5.80389131e-01,1.22515853e-02,-3.75943092e-01,1.26646042e-01
k127_3318593,1.95741716e+00,-3.01048227e+00,1.17615023e+00,4.81576181e-01,1.13800427e+00,7.19590038e-01,-8.83210805e-02,5.46616144e-02,5.47511770e-01,-6.39660172e-01,-4.20578187e-01,-1.84497311e-01,-8.71983198e-01,-7.28245978e-01,-2.41487897e-01,5.60132907e-01,2.15426372e-01,2.98652850e-01,-8.21715509e-01,-8.01367995e-02,4.08122462e-01,-1.00433700e+00,7.65121549e-01,-7.14721172e-01,-6.99605177e-01,5.89549735e-01,-6.85411099e-01,3.62286056e-03,8.18558054e-02,-8.23131476e-02,1.20387178e-01,-1.24285629e-01,4.57496572e-01,1.97427875e-01,-7.92664538e-01
k127_1451534,6.58352643e+00,-1.64499135e+00,1.56660371e+00,-5.60660320e-01,8.12151895e-02,-5.84375601e-01,9.10941978e-02,-3.95895517e-02,8.49494297e-01,-1.93542086e-01,-1.20113363e-01,-4.08476016e-01,-1.03347778e+00,5.11927424e-01,1.02303197e+00,-4.95912057e-01,1.42121114e-01,-2.99563263e-01,1.02793984e-01,5.47168261e-01,9.10232623e-01,-2.05534731e-01,5.14818974e-01,-1.48591792e-01,4.85368140e-01,-2.41997977e-01,-6.98337780e-01,1.45958397e-01,-6.29069568e-01,6.85787848e-01,-3.44430803e-01,-6.19374338e-01,-4.91611328e-01,2.89967237e-01,-4.50277870e-01
k127_4103119,-6.77251659e+00,9.19501015e-01,1.94848453e+00,6.12545969e-01,-2.25589831e+00,6.21728661e-01,-2.78280645e-01,1.76396651e-01,3.55642116e-01,-6.07808352e-01,2.27657961e-01,4.09153267e-02,2.26520442e-01,1.22231209e-01,-3.22847004e-01,3.06340334e-01,-3.91274659e-01,2.05961064e-01,2.89054079e-01,-1.09718502e-01,-6.29314613e-01,-3.75886502e-01,2.19303257e-01,-3.81454988e-01,-7.25424019e-02,3.12231133e-01,-1.41915675e-02,-1.12773687e-01,-9.49492209e-02,-3.51082100e-01,1.32890385e-02,2.60758587e-01,4.24222529e-02,2.32861073e-01,2.59176738e-03
k127_270399,1.27595556e+01,4.21324723e+00,-9.62708210e-01,-6.89710243e-01,3.76812633e-01,1.42965204e+00,1.68429283e-01,7.52591250e-01,2.33288093e-01,1.12286130e+00,1.06616933e+00,2.05114605e-01,-8.98904568e-01,-7.09635032e-02,-2.68566999e-01,6.37866215e-01,-3.36102358e-01,5.39156899e-01,-3.25876284e-01,-1.17208919e-01,-5.12335568e-01,-8.49723289e-02,4.42531186e-01,-2.40941697e-02,7.39492145e-02,2.92095580e-01,-1.26061856e-01,7.26014609e-02,-5.36626409e-01,4.23879253e-01,-3.25492519e-01,-5.40616148e-01,-1.41313104e-02,-2.29897012e-01,-1.37683289e-02
k127_1200783,5.40586998e+00,1.84128701e+00,-1.61576440e+00,1.65682301e+00,9.80916199e-01,-3.88459780e-02,-1.42963162e+00,5.72008760e-01,8.86269820e-01,-5.22645788e-01,2.13480992e-02,-1.70490944e-01,-5.78558196e-01,-4.46387133e-02,1.13309391e+00,8.24514571e-01,-2.63069577e-01,3.27015227e-01,-3.40551307e-01,-4.42829339e-01,1.67913589e-01,6.44982812e-02,-6.75066622e-01,-3.54080406e-01,9.34955120e-01,-3.09870100e-01,3.60639757e-01,-3.97694737e-01,-1.48908742e-01,1.22895261e-01,8.35588238e-02,9.71916629e-02,-7.04776043e-02,2.94572085e-01,-7.86974485e-02
k127_3686723,-3.71314401e+00,-2.14358849e+00,-1.97606030e+00,-4.69424581e-01,-1.39478546e-01,3.62668044e-01,3.62162619e-01,8.77558285e-02,-3.05627540e-01,3.33857159e-01,-3.02950971e-01,-1.95465304e-01,4.19007956e-01,4.40004045e-01,-4.15561663e-01,-3.08280848e-01,-2.13086326e-01,2.53599976e-01,3.77499659e-01,-5.11828544e-01,-2.47150462e-01,3.53903399e-01,3.02140777e-01,1.52215820e-02,6.13702003e-03,-4.69073900e-01,-7.12482434e-02,2.72065856e-02,-9.58907185e-02,-3.37206700e-01,3.25126030e-02,3.52370989e-01,-4.67818277e-02,5.25388116e-01,1.63288653e-01
k127_3919470,4.96527324e+00,-9.90158569e-01,1.90141801e+00,-6.67568175e-01,-1.44223170e+00,7.25809981e-01,-1.59441496e-02,-1.86562441e+00,-1.86781601e+00,-6.36780856e-01,8.19190155e-01,1.13527715e+00,5.41074064e-01,7.06186180e-01,5.68393184e-01,-8.87845847e-01,5.86028384e-02,-5.25088436e-01,7.99549981e-01,9.82916969e-01,2.21351934e-02,2.26940380e-01,1.38703512e+00,-2.59207335e-01,5.05052346e-01,-1.44665747e-01,-2.81001619e-01,1.14635353e+00,6.35068655e-01,4.03797044e-01,-1.04761273e+00,4.95888643e-02,-6.88969901e-01,2.23592875e-01,-8.87607495e-01
k127_910140,-2.26214195e+00,-1.66399609e+00,-1.78062297e+00,-2.17819873e-01,-1.32938363e+00,-4.10122364e-01,4.70513534e-01,-1.79243236e-01,-2.58026944e-01,3.10989418e-01,-5.95403763e-02,-9.86115247e-01,-2.36086426e-01,-3.17116376e-01,3.05470595e-01,4.27566276e-01,3.94831232e-01,8.74234640e-02,1.03357862e-02,-4.81680359e-01,1.04511410e-02,-3.79855596e-02,-2.69803430e-01,5.08863684e-01,1.11468337e-01,2.53065860e-01,-1.13092469e-01,-2.75059463e-01,2.17308265e-01,4.13895227e-02,2.55964051e-01,-2.57051355e-01,2.30657153e-01,1.44375894e-01,2.20052755e-01
k127_3909381,-7.42543158e+00,1.02427601e+00,1.64650865e+00,9.41469789e-01,-1.79823803e+00,1.33366835e+00,9.35900214e-02,4.45666738e-01,8.22510605e-01,-1.55552155e-01,-2.00328134e-01,-1.89878578e-01,-1.52657935e-02,3.13652447e-01,3.67885680e-01,1.12753087e-01,1.56842691e-01,9.69940743e-02,4.43544650e-01,-4.02948900e-02,-4.13737619e-01,4.96321325e-02,2.12802773e-01,1.27147141e-02,1.95089611e-02,-7.38392249e-01,-8.21392480e-02,-3.59502574e-01,7.68870325e-02,-5.07718530e-02,-2.06185555e-01,1.74773413e-01,4.22222216e-01,2.63154809e-01,-1.61451089e-01
k127_4158679,-1.78994001e+00,-2.56356363e+00,-2.83211714e+00,-1.11129606e-01,5.50051404e-01,8.51253376e-01,7.87641035e-02,1.14589291e-01,-1.43335128e-01,-1.72179903e-01,-1.31638898e-01,5.54234376e-01,-8.10295935e-01,-2.86585767e-02,3.57961140e-01,-8.58751285e-01,1.25056080e-01,-1.86975931e-01,-2.40870635e-01,5.45874391e-01,4.85402821e-01,-4.83151638e-01,-1.13074819e-01,-6.13179020e-01,5.10341610e-01,-2.38734932e-01,-2.52363108e-01,1.02274635e-01,-4.23950272e-01,-4.20306236e-01,5.52725622e-01,7.07200289e-01,-6.83891912e-01,-6.32678670e-01,2.83956944e-02
k127_4012648,-8.83893100e+00,1.45495569e+00,9.39256944e-01,1.91935124e+00,1.59555164e+00,-4.89078588e-01,1.59854507e+00,-6.79953542e-03,-1.40528110e+00,4.41197331e-01,-1.13196972e+00,-7.22010731e-01,-4.35982197e-01,1.56625420e-01,-1.31744234e+00,-2.47892246e-01,-6.26192436e-02,8.24157939e-01,-6.19263749e-01,-3.92688639e-01,-4.56470694e-01,-3.09377746e-02,2.04811014e-01,7.70010461e-01,-7.90955766e-02,6.44907322e-02,2.01403872e-01,1.34945241e-01,-7.62216099e-02,-1.06902907e-01,4.67295354e-01,-6.81450365e-01,1.52460919e-02,3.62944304e-01,-1.75555256e-01
k127_4144680,-1.82000336e+00,-2.33172944e+00,-2.19400472e+00,-3.59548087e-01,2.66313839e-01,8.74614499e-04,-7.98224761e-01,8.63223717e-01,4.71024196e-01,8.64277612e-01,-4.26211638e-01,1.70628900e-01,5.82868688e-01,3.50306546e-01,-5.64179638e-01,2.10966436e-01,2.96097936e-01,-4.10159076e-01,2.53465031e-01,-6.70878025e-01,-5.99315728e-01,-5.01388322e-02,-1.72309309e-01,-3.42412936e-01,4.33822598e-01,9.59420964e-02,5.92472217e-01,-4.31640204e-01,-3.35742155e-01,-6.51749658e-02,-3.37366598e-01,-3.65509647e-01,-1.31707312e-01,-2.90296058e-02,-1.05962664e-01
k127_1450132,-2.63259790e+00,-2.23008025e+00,-2.66108450e+00,-6.29480160e-01,-1.09036738e+00,-4.81448756e-01,3.27888128e-01,-9.67788030e-01,2.49218324e-01,1.20976174e+00,3.68862174e-01,-7.76507062e-01,1.02968969e-01,-8.59770355e-02,4.55271283e-01,5.05452374e-02,2.46054500e-01,1.03781505e-01,9.53269890e-02,1.77167234e-01,1.45001292e-01,-1.39770460e-01,-7.95096051e-02,-2.38653669e-01,6.10422910e-02,1.89519077e-01,4.73120750e-02,-4.68712633e-03,-1.97992910e-01,4.81424767e-01,1.36560397e-01,-2.57760720e-01,-1.28402603e-01,9.06479425e-02,1.72267435e-01
k127_4492560,-2.08479445e+00,-2.46974372e+00,-2.24664340e+00,-1.13346845e-01,-2.15628715e-01,4.21816495e-01,9.91746200e-01,1.60779791e-01,5.86004609e-01,-1.81275794e-01,-4.21345555e-02,-2.99108788e-01,1.02594362e-01,-3.15057697e-02,-4.13235162e-01,5.92042729e-02,-3.01844906e-01,2.33172734e-01,2.25803754e-01,-4.26653659e-01,-5.22983905e-02,1.53146463e-01,3.28988752e-01,-1.87363702e-01,-6.23599899e-04,-1.58946891e-02,3.98583375e-01,-7.90411948e-02,4.41166110e-01,-4.04387566e-02,-6.04764136e-02,7.37013521e-02,2.59220096e-01,-6.71934445e-02,-5.08226152e-02
k127_719380,-5.69544158e-01,-2.51374341e+00,-3.10110794e+00,-6.75560545e-01,-1.41954543e+00,-3.81277814e-01,7.14186300e-01,-1.53604377e+00,2.63436987e-01,1.40554159e+00,4.23981881e-01,8.06016216e-02,-4.99274952e-01,-1.66756090e-01,3.78471800e-02,1.99559695e-01,-7.79363410e-02,2.14176277e-01,-9.61774772e-02,-1.97181939e-02,-1.05439301e-01,4.49614191e-01,3.44735226e-02,2.04463072e-01,8.13656957e-02,4.53678797e-01,1.72913757e-01,1.35910594e-01,8.85841728e-02,9.90315153e-02,9.08512287e-02,-4.15793754e-01,2.33892901e-01,-1.24382570e-01,-8.34553098e-02
k127_313573,5.61527729e+00,-2.95307108e+00,1.65178637e+00,-3.63671429e-01,1.94131916e-01,3.76164114e-01,2.95709592e-01,-3.68833165e-01,2.20178572e-01,8.84624461e-01,-3.17332892e-01,1.23790027e-02,-1.62733343e-01,-8.60632802e-02,-5.80798495e-01,-2.30296075e-01,2.71219997e-02,1.60298257e-02,-6.46594693e-01,-3.27367812e-01,4.58183732e-01,-6.61369833e-01,3.12304158e-01,-2.24557433e-01,1.69323391e-01,2.27370608e-01,2.89713289e-01,-2.46215627e-02,-4.28007868e-01,-8.35450104e-02,1.01398827e+00,-2.91033175e-02,-1.31141065e-01,1.89418430e-01,-1.39071345e+00
k127_3285411,4.01805770e+00,-2.58696429e+00,9.09739604e-01,8.16184732e-02,2.10671400e-01,6.58916798e-01,-8.63123113e-02,1.06241947e+00,-8.61020701e-01,4.04041410e-02,-4.82979587e-01,1.88810467e-01,2.14799658e-01,-6.09744713e-02,-2.69002141e-01,6.32872361e-01,-1.87382337e-01,2.68656620e-01,7.54490477e-01,-1.27994139e-02,1.31674660e-01,-2.20386263e-01,2.72466235e-01,1.09161762e-01,1.84428579e-01,-1.60537445e-01,4.13567139e-01,-3.47201717e-01,3.78658711e-02,9.59388313e-01,2.98590153e-01,-5.77748877e-01,-1.73219294e-01,-2.99662664e-01,7.83126223e-01
k127_4128934,7.28850323e+00,2.93833030e+00,-7.10622130e-02,7.09594998e-02,4.86236425e-02,4.05239792e-01,2.13933588e-01,-1.03775132e+00,-5.53033068e-01,-6.55430546e-01,-1.36519869e+00,1.27896648e-01,1.26894305e+00,1.11987380e-01,-5.65233851e-01,-2.09081734e-01,8.42247006e-01,-2.14458472e-01,-2.04377364e-01,7.36547564e-03,-4.50866757e-01,6.68197949e-01,-9.35363046e-01,5.00756780e-02,2.03343162e-01,-1.72840826e-01,3.37546245e-01,3.02493133e-01,-1.13414228e+00,-1.05321511e-01,-3.17998965e-01,-2.81645786e-01,4.79588576e-01,-9.44325715e-02,-6.86414938e-01
k127_3240357,-3.15069595e+00,-1.97544977e+00,-2.15318427e+00,-2.79736102e-01,-9.09317652e-01,5.94857375e-02,4.83546100e-01,3.51028914e-01,1.31158157e-01,-9.35688245e-02,5.46085250e-01,-3.46178750e-02,-1.29624440e-01,-9.50721042e-02,1.55545717e-01,1.06856619e-01,2.08971478e-02,-3.66187012e-01,-4.08790453e-01,-1.40323193e-01,-3.30978340e-02,3.65639854e-01,2.25836111e-02,2.13183282e-01,1.32760384e-01,2.12569876e-01,4.10576312e-02,-7.01534863e-01,-1.80952861e-01,-1.77305783e-01,2.85106591e-01,-2.42823918e-01,6.19093902e-03,4.20374704e-02,4.95206928e-01
k127_1009367,-1.16602094e+01,2.80486669e+00,1.79087977e+00,-2.24925358e+00,2.32429166e+00,8.97723339e-01,5.52228537e-02,-1.28774679e-01,1.14774066e+00,-6.54347809e-01,8.07447058e-01,-3.59792152e-01,-1.57261369e+00,6.74408194e-01,5.35205563e-03,7.18206548e-02,-4.47643555e-01,-1.88524510e-02,8.31599080e-01,-1.14135272e+00,-1.02930717e+00,6.49207369e-01,-3.73280957e-01,3.06771492e-01,2.36823093e-01,-2.67161708e-01,3.16378809e-01,2.52164932e-02,8.86022263e-02,1.00558790e-01,-3.98818584e-01,2.27187809e-01,4.35568789e-02,2.26342139e-01,4.27739348e-01
k127_1879867,4.10403515e+00,-2.32589493e+00,1.08482556e+00,-8.61565164e-01,-1.08544714e+00,-5.55545700e-01,6.79514001e-01,-3.62960293e-01,-7.46357298e-01,7.67387419e-02,2.10676337e-01,-5.15059783e-01,6.08202646e-01,-3.75289336e-01,-1.97824902e-01,2.86654474e-01,-1.07966094e-01,2.72043922e-01,-1.27293700e-01,-5.66732476e-01,1.07281760e-01,-1.41628482e-01,3.93860453e-01,3.59489669e-01,-1.75077441e-01,1.35179773e+00,-1.10170345e-01,-6.26742076e-01,-8.90805727e-02,3.96356713e-01,-7.20510187e-01,-7.49193595e-03,-1.36995934e-01,-1.00381788e-01,-3.14969588e-01
k127_1368513,-9.47187813e+00,2.53446951e+00,2.06418471e-01,1.25150800e+00,1.94624537e+00,-2.73831427e-03,-6.39590727e-01,-1.34693138e+00,-1.07897165e-01,2.96344344e-01,-9.75140645e-02,-2.29247629e-01,-2.05748256e-01,2.61333668e-01,-1.38539711e-02,5.72724577e-01,1.01223806e+00,3.29981082e-02,7.54701298e-01,-7.43258470e-02,-3.06586129e-01,-3.67200512e-01,1.74211960e-01,6.35741317e-01,1.57449034e-02,-4.03094461e-01,-2.66282307e-01,3.26164629e-01,4.36724440e-01,4.64240340e-01,-5.96969380e-02,3.21726005e-01,-3.54711295e-02,2.72920865e-01,1.66115657e-01
k127_1044708,-2.43070573e+00,-2.18543383e+00,-3.64088734e+00,-6.00849617e-01,1.75360562e-01,6.58397886e-01,-2.92025953e-01,-3.77073963e-01,2.07030418e-03,1.03629615e+00,9.94765743e-02,2.01411350e-01,7.77814483e-01,1.77435419e-01,-1.50810902e-01,-3.20599384e-01,4.20604533e-01,5.96043681e-01,-3.28733295e-01,3.55041267e-01,4.72932160e-02,-3.46885217e-01,-8.56671868e-02,-6.01302184e-02,-1.56486236e-01,3.31238703e-01,-2.06884301e-01,-4.31008639e-01,2.04544456e-01,2.09652561e-01,-1.63868836e-02,1.12287132e-01,-9.97809410e-02,-8.62517446e-02,-8.10168802e-02
k127_4170061,-3.76800308e+00,1.15469068e+00,-1.34757453e+00,3.76835516e+00,-3.25192756e-02,-8.48494453e-01,-7.55124037e-01,-6.13745813e-01,-8.12043399e-01,-4.90106001e-01,4.76809456e-01,-1.45750086e+00,2.91253927e-01,-9.69383848e-01,-6.18724313e-01,7.82704840e-01,-1.05898626e+00,9.07425837e-02,7.63474066e-01,3.40173304e-01,-2.26554435e-01,-5.07602855e-01,-3.64522935e-02,-4.00090302e-01,3.56884849e-01,3.45296289e-01,3.73858859e-01,2.13883630e-02,-2.96893152e-02,3.43158701e-01,-1.26054750e-01,2.13904694e-01,-1.40344173e-01,1.04381212e-01,-3.40588909e-01
k127_777835,-2.58963911e+00,-5.67036097e-01,-2.43875288e-01,4.58980977e+00,3.29856046e-01,-8.59061329e-01,3.12385466e-01,8.68304980e-01,-7.85003675e-01,1.35435565e+00,-5.40173691e-02,-5.80230392e-01,-5.17386892e-02,-1.65388960e-01,2.27726314e-01,8.90324705e-03,-3.77744750e-01,-5.18983514e-01,7.82700136e-02,1.90587423e-01,3.28790702e-01,3.42893971e-01,-3.97554508e-01,5.26301183e-02,-6.52796784e-01,-5.46141270e-01,1.04714981e-01,2.31888144e-01,3.23853316e-01,-6.76654305e-01,1.20086956e-01,1.68754624e-01,2.20837766e-01,-5.35139580e-01,1.12726174e-01
k127_4499623,-2.73627995e+00,-1.61834059e+00,-2.11625599e+00,-2.32975517e-01,-4.80141072e-01,1.29431730e+00,-9.38487332e-01,-6.99825619e-01,1.69832561e-02,-1.82708668e-01,-5.47491559e-01,6.13587581e-01,-3.84628636e-02,2.06637072e-01,2.19715771e-01,5.77524627e-02,-2.30306486e-01,-9.44620259e-01,-2.24074011e-01,3.29358745e-02,-3.79213186e-02,-1.82124421e-01,1.92282408e-01,-2.37712298e-01,-3.20936965e-01,1.80105434e-01,7.25357076e-01,-1.89722928e-01,1.11762805e-01,-2.17326871e-01,-1.28502751e-01,-1.35437668e-01,2.36277056e-01,3.25350105e-01,1.23158349e-01
k127_777837,-5.73701131e+00,-1.47649284e+00,-1.26553854e+00,-7.69008384e-01,-2.54480071e-02,4.22429562e-01,1.51970659e+00,1.24060037e+00,4.53528936e-02,-5.75903552e-01,5.64855661e-01,-6.70958979e-01,4.13133229e-02,8.82768832e-01,1.77335356e-01,2.91917884e-01,-8.34796245e-01,-5.28776617e-01,6.56526219e-01,-3.66687985e-01,2.95897006e-01,3.99402832e-01,-5.37391501e-02,-3.22808533e-01,-2.86088769e-01,4.00628125e-01,-7.26623513e-02,1.12272042e-01,-2.16229317e-01,1.50393638e-01,-1.73901048e-01,3.94070318e-01,3.67633115e-01,3.01436381e-01,3.77290074e-02
k127_4312684,-4.47403657e-01,-2.26273143e+00,-2.56080523e+00,-2.83125870e-01,-1.07661496e+00,5.69690517e-02,7.16994228e-01,-4.66241358e-01,-3.33334713e-01,8.99575800e-01,1.80437589e-02,4.57305599e-01,-5.84826251e-01,-1.16895053e-01,7.59304020e-01,5.18985173e-01,4.38631912e-01,-1.64353287e-02,-3.62790798e-01,3.13877423e-01,4.07834232e-04,-1.69225319e-01,-3.17636386e-01,-2.33555717e-01,8.57742613e-02,-4.12280927e-02,1.33887856e-02,2.38842833e-01,-3.67332663e-02,-1.86444805e-01,-5.20936915e-02,-1.29626416e-01,-1.32710410e-01,-2.33200000e-02,-3.17863741e-02
k127_347653,9.40195460e+00,2.93721725e+00,3.06267597e-02,-1.03209462e-01,7.92990851e-02,-8.62806883e-01,3.84094580e-01,-1.17937359e+00,-4.65958418e-01,2.32345538e-01,-9.73301000e-01,-1.87585729e-01,-4.30554314e-01,9.79512784e-02,2.25202661e-01,-2.70041702e-01,1.18946905e-01,1.33267538e-01,-3.68769544e-01,-1.72621881e-01,6.05666663e-02,3.33940579e-01,4.36093539e-01,-3.77741142e-01,-3.99817137e-01,-7.79430590e-01,5.24471043e-01,2.46595848e-01,4.34968920e-01,-2.93473074e-01,5.76935665e-01,-2.66003639e-01,5.39108677e-01,1.80055728e-01,4.04548349e-01
